# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  4 04:22:30 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
757.01,130924120,PC,12h31m58.76s,187.9948430,-35d33m16.03s,-35.5544520,47.9350000,107.1750000,2459305.5226410,17.4680787,3.3800000,780.0000000,2.1169300,22.7153000,608.0000000,9.0498000,60.3418000,5499.0000000,4.3996200,0.7600000,2019-06-11 20:03:40,2022-01-22 12:02:01
758.01,131081852,APC,12h39m02.92s,189.7621700,-31d59m32.16s,-31.9922660,-19.0000000,-26.8000000,2458575.7455560,13.2738220,6.7452160,21531.4566740,19.3523150,147.6840642,889.1052168,9.9575010,154.5320000,6072.0000000,4.2917700,1.2612600,2019-06-11 20:03:40,2021-10-29 12:59:15
759.01,152147232,APC,11h19m38.27s,169.9094740,-39d27m43.49s,-39.4620800,-33.3820000,8.6440000,2458572.7222000,4.2133160,3.1158310,7230.9439010,13.4924170,1050.9429377,1452.1602131,11.6713000,516.0410000,6107.0000000,4.1158500,1.5542900,2019-06-11 20:03:40,2021-10-29 12:59:15
760.01,162362398,APC,11h17m39.45s,169.4143850,-44d01m01.52s,-44.0170880,-18.6370000,8.5580000,2458578.6607160,12.3520530,6.1585330,13945.0362880,22.8116740,657.1163967,1291.3094390,10.6171000,651.2630000,7852.0000000,4.2040900,1.7913600,2019-06-11 20:03:40,2021-10-29 12:59:15
761.01,165317334,PC,11h57m03.12s,179.2629980,-38d06m17.26s,-38.1047940,-111.6070000,-18.2780000,2458576.3826270,10.5633480,2.7994650,1887.8221450,3.0362820,24.0197359,564.6272140,10.9217000,66.8154000,4368.0000000,4.5670600,0.7126110,2019-06-11 20:03:40,2021-10-29 12:59:15
762.01,178709444,PC,11h04m17.94s,166.0747420,-47d49m17.39s,-47.8214960,-159.1570000,-24.5150000,2459329.5056310,3.4716808,1.3816978,30624.6434599,8.0272340,17.0012170,517.8926558,13.6615000,98.4458000,3399.0000000,4.9146800,0.4267850,2019-06-11 20:03:40,2021-11-09 16:02:01
763.01,178819686,CP,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580610,-76.9020000,-84.8170000,2459312.0712440,5.6024478,2.9960347,704.8339376,2.4170891,183.0798628,938.1664418,9.5275000,95.1274000,5767.0000000,4.3473600,0.9067610,2019-06-11 20:03:40,2021-10-29 12:59:15
763.02,178819686,CP,12h57m52.34s,194.4680980,-39d45m29.02s,-39.7580610,-76.9020000,-84.8170000,2459309.6062060,12.2685441,4.2528107,786.6833520,2.9414985,64.3803933,722.4505997,9.5275000,95.1274000,5767.0000000,4.3473600,0.9067610,2019-06-11 20:03:40,2021-10-29 12:59:15
764.01,181159386,APC,11h37m12.68s,174.3028370,-38d18m25.89s,-38.3071910,-6.0750000,2.2920000,2458574.5833110,5.6319420,6.5626520,14255.5895070,18.8479640,859.6155799,1381.0068066,11.1689000,789.3410000,6632.0000000,4.2060700,1.5417300,2019-06-11 20:03:40,2021-10-29 12:59:15
765.01,219401954,FA,05h12m39.65s,78.1651880,-53d44m36.38s,-53.7434380,17.4880000,32.3290000,2458570.2260210,0.8614840,1.2936690,286.7080780,2.5120380,10152.6149389,2560.1430250,9.6470000,168.7810000,5724.7000000,3.8200000,1.4550500,2019-06-11 20:03:40,2021-10-29 12:59:15
766.01,219698950,KP,11h42m06.06s,175.5252400,-23d21m17.44s,-23.3548450,-20.3570000,-0.9240000,2459304.6595000,3.4464529,2.4328198,16363.3355720,12.4881809,489.9462456,1199.9326155,11.5122000,283.9710000,5870.0000000,4.4000000,0.9130910,2019-06-11 20:03:40,2021-12-02 16:02:01
767.01,229047362,KP,13h01m26.34s,195.3597580,-27d31m20.02s,-27.5222270,-29.2680000,-6.2930000,2458572.9906730,3.7648730,2.7599960,22257.1184470,13.9518200,357.0122872,1108.6399909,11.2175000,211.4160000,5703.0000000,4.5108500,0.9200000,2019-06-11 20:03:40,2021-10-29 12:59:15
768.01,229811538,APC,13h14m32.55s,198.6356260,-24d08m39.08s,-24.1441900,-10.7090000,2.7760000,2458578.4075570,11.5293910,4.9522300,24406.7266390,19.1195750,155.1765952,900.1736669,12.2864000,469.9970000,5956.0000000,4.3125900,1.2071100,2019-06-11 20:03:40,2021-10-29 12:59:15
769.01,248075138,KP,12h51m55.49s,192.9812030,-42d04m25.02s,-42.0736170,-49.7810000,4.8650000,2459312.1033890,4.9816646,2.8444475,18168.9980519,10.6855974,143.4357791,882.6410539,11.3728000,177.2910000,5315.0000000,4.5173700,0.7868070,2019-06-11 20:03:40,2021-10-29 12:59:15
770.01,248111245,KP,12h54m12.59s,193.5524600,-46d35m15.78s,-46.5877160,-13.5930000,0.5450000,2459310.7646230,4.6383332,4.8369990,7335.5483454,14.7418162,1342.0772371,1543.7043472,12.3335000,816.9880000,6438.0000000,4.1096200,1.6805400,2019-06-05 19:57:34,2021-10-29 12:59:15
771.01,277634430,PC,10h56m27.33s,164.1138900,-72d59m06.63s,-72.9851740,39.4750000,-76.4110000,2459335.3522850,2.3259275,1.2325014,4222.3271876,1.9186189,14.8972851,501.0678430,12.0874000,25.2788000,3231.0000000,4.4380000,0.2418570,2019-06-05 19:57:34,2021-10-29 12:59:15
772.01,286864983,PC,12h40m45.94s,190.1914010,-21d52m22.02s,-21.8727820,-29.7640000,-11.7330000,2459314.0355160,11.0147448,3.5526483,7158.4455513,6.8581869,47.7177561,670.3316926,10.8815000,135.3710000,5184.0000000,4.5738300,0.8153740,2019-07-24 15:14:55,2021-10-29 12:59:15
773.01,286865921,KP,12h40m36.47s,190.1519560,-19d17m03.67s,-19.2843530,-23.1730000,-12.8650000,2459309.3645820,4.9712811,3.3018302,11315.9405771,11.6735018,307.6518984,1068.1559141,11.5037000,271.1030000,5510.0000000,4.4413700,1.0934700,2019-06-11 20:03:40,2021-10-29 12:59:15
774.01,294301883,KP,13h35m01.97s,203.7581950,-17d30m12.59s,-17.5034960,12.0720000,-3.8370000,2459310.4444390,4.4653916,3.5501545,17072.7413503,14.6335903,471.6357732,1188.5608863,11.3473000,297.4620000,6070.0000000,4.4201000,1.0903600,2019-06-11 20:03:40,2021-10-29 12:59:15
775.01,304042899,FP,10h59m11.99s,164.7999780,-59d14m02.29s,-59.2339700,-24.4780000,19.5400000,2459313.5642300,12.4458741,11.5424587,7049.3777392,21.0847933,308.6584229,1069.0284982,9.5369000,220.9530000,6746.0000000,4.4157200,1.5288000,2019-06-05 19:57:34,2021-10-29 12:59:15
776.01,306996324,CP,11h54m18.72s,178.5779970,-37d33m12.09s,-37.5533570,251.1120000,-145.0590000,2458572.6045210,15.6556880,2.7780950,1484.2569740,2.1570970,5.2891750,386.7824264,9.7359700,27.1701000,3806.0000000,4.7357500,0.5450000,2019-06-11 20:03:40,2021-10-29 12:59:15
776.02,306996324,CP,11h54m18.72s,178.5779970,-37d33m12.09s,-37.5533570,251.1120000,-145.0590000,2458571.4153850,8.2433930,2.4237290,1063.2366250,1.7874370,12.4396869,478.9852188,9.7359700,27.1701000,3806.0000000,4.7357500,0.5450000,2019-06-11 20:03:40,2021-10-29 12:59:15
777.01,334305570,PC,12h12m28.5s,183.1187310,-49d00m27.86s,-49.0077400,-8.8270000,-23.3940000,2459314.5561870,8.3011056,4.8157548,2709.1125745,8.5031623,468.7525939,1186.7402452,9.3712000,182.3140000,7199.0000000,4.3586000,1.6028301,2019-06-11 20:03:40,2021-10-29 12:59:15
778.01,335630746,PC,13h17m20.12s,199.3338500,-15d16m25.34s,-15.2737050,-60.6000000,-26.0120000,2459324.7276720,4.6336134,3.7532839,7213.0276276,15.0211095,1364.3450935,1550.0682043,8.6900900,161.7430000,6780.0000000,4.0824700,1.6772300,2019-06-11 20:03:40,2021-10-29 12:59:15
779.01,374095457,PC,10h39m43.92s,159.9330060,-48d59m48.07s,-48.9966870,-14.9160000,10.5370000,2459331.6708220,0.7839124,1.6509072,927.1715852,,3608.5491494,1976.7552722,8.2158000,634.7140000,5780.0000000,4.4380000,,2019-06-05 19:57:35,2021-11-09 16:02:01
780.01,398943781,KP,12h42m28.51s,190.6188030,-30d38m23.34s,-30.6398180,14.9000000,11.8890000,2459308.5349220,3.0524408,2.6226555,21662.2252127,13.0098048,393.0000030,1135.5803999,10.7875000,163.3710000,5545.0000000,4.5278700,0.8800690,2019-06-11 20:03:40,2021-10-29 12:59:15
781.01,413376180,KP,11h46m57.32s,176.7388260,-22d33m46.84s,-22.5630100,-46.4240000,-1.1720000,2459303.3592370,1.3541351,1.8940000,20360.0000000,14.0693000,667.1220000,1415.0000000,12.7492000,341.9250000,5227.0000000,4.4744300,0.9300000,2019-06-11 20:03:40,2021-11-09 16:02:01
782.01,429358906,PC,12h15m40.89s,183.9203610,-18d54m37.22s,-18.9103380,-163.7200000,-36.8190000,2458577.0418870,8.0239925,1.7628766,4078.9629208,2.6792246,5.3901573,388.6154914,12.2875000,52.5122000,3331.0000000,4.9496400,0.4065160,2019-06-11 20:03:40,2021-10-29 12:59:15
783.01,451645081,PC,11h28m37.35s,172.1556370,-54d47m03.2s,-54.7842230,-119.1820000,3.2310000,2459312.1212410,16.2220786,2.1033266,1261.6079490,2.3937428,13.0843177,485.0734667,9.9222000,55.3043000,4498.9400000,4.5000000,0.6683610,2019-06-11 20:03:40,2021-10-29 12:59:15
784.01,460984940,PC,10h37m21.89s,159.3412210,-63d39m20.49s,-63.6556920,3.5670000,-154.9110000,2459336.6122090,2.7971294,2.3505090,398.0083865,1.7931731,436.2786677,1165.6300744,8.7537000,64.5997000,5849.0000000,4.5297000,0.8963130,2019-06-05 19:57:36,2021-10-29 12:59:15
785.01,374829238,PC,05h53m20.95s,88.3372900,-65d38m00.6s,-65.6335000,-15.2410000,102.2160000,2458363.8952960,18.6228928,18.7110444,494.4426099,1.3087350,4.2868462,366.9899955,11.5026000,65.5548000,3783.0000000,4.4380000,0.5613010,2019-06-14 18:35:01,2021-10-29 12:59:15
786.01,375059587,PC,06h40m25.01s,100.1042150,-63d20m20.79s,-63.3391080,7.7500000,32.1090000,2459365.7174850,12.6693293,4.9125176,321.4374604,2.4509763,154.3678082,898.9984315,9.8192000,167.9480000,5853.8000000,4.2209900,1.3143400,2019-06-14 18:35:01,2021-10-29 12:59:15
786.02,375059587,PC,06h40m25.01s,100.1042150,-63d20m20.79s,-63.3391080,7.7500000,32.1090000,2458349.0062090,38.5540291,6.7205293,362.9077640,2.8317681,35.0054131,620.3739475,9.8192000,167.9480000,5853.8000000,4.2209900,1.3143400,2021-07-28 20:17:26,2021-10-29 12:59:15
787.01,350584963,PC,05h48m27.85s,87.1160290,-56d00m14.83s,-56.0041190,23.6050000,2.8310000,2459389.0566860,2.1263258,2.5553711,134.5138740,1.5735916,2396.4061949,1784.4724935,9.4799000,180.2910000,6623.0000000,4.3835900,1.3155600,2019-05-24 18:31:06,2021-11-10 10:10:02
788.01,349829627,PC,07h34m46.87s,113.6952880,-61d14m24.24s,-61.2400680,-31.0770000,-36.6910000,2458329.4015170,6.4871319,1.6164781,132.2183894,2.9717126,284.7784060,1047.7230856,9.0255000,184.2040000,4997.0000000,3.4515400,2.5686400,2019-06-14 18:35:01,2021-10-29 12:59:15
789.01,300710077,PC,07h41m04.85s,115.2702250,-71d18m13.55s,-71.3037640,129.6130000,148.2260000,2458329.1117370,5.4469914,1.6144188,878.3913058,1.1753034,9.5473050,448.3218947,11.9802000,43.4070000,3471.0000000,4.8770700,0.3711400,2019-06-14 18:35:01,2021-10-29 12:59:15
789.02,300710077,PC,07h41m04.85s,115.2702250,-71d18m13.55s,-71.3037640,129.6130000,148.2260000,2458334.7743650,12.9705356,2.3018164,1119.6239542,1.2602029,3.0024734,335.7295295,11.9802000,43.4070000,3471.0000000,4.8770700,0.3711400,2021-07-28 20:17:26,2021-10-29 12:59:15
789.03,300710077,PC,07h41m04.85s,115.2702250,-71d18m13.55s,-71.3037640,129.6130000,148.2260000,2458329.9687660,8.0432285,2.3883336,692.3276656,1.1320442,5.5590840,391.6251364,11.9802000,43.4070000,3471.0000000,4.8770700,0.3730000,2021-07-28 20:17:26,2021-10-29 12:59:15
790.01,308994098,PC,08h13m35.47s,123.3977800,-64d05m27.24s,-64.0909010,-24.6670000,47.9210000,2458352.4974560,99.7839603,10.1673254,1194.3858196,5.2388588,19.0908686,533.1214689,8.9914000,167.2180000,6988.0000000,4.2564900,1.4608001,2019-06-14 18:35:01,2021-10-29 12:59:15
791.01,306472057,PC,07h53m44.34s,118.4347570,-69d42m06.25s,-69.7017360,-5.0650000,8.1920000,2458427.6247390,139.3036031,12.0850275,4900.5055674,10.2553377,10.6695925,516.0000000,10.7525000,341.2210000,6572.0000000,4.3538100,1.4296200,2019-06-14 18:35:01,2021-10-29 12:59:15
792.01,294780517,FP,04h44m58.98s,71.2457640,-67d58m51.78s,-67.9810500,-7.4540000,19.6940000,2458416.4839210,15.6498970,1.3525870,1979.3557090,6.1836150,30.6311651,600.0129566,11.7345000,215.2080000,5107.9800000,4.5443000,0.8358070,2019-06-14 18:35:01,2021-10-29 12:59:15
793.01,300013921,FP,07h08m32.15s,107.1339520,-68d22m07.6s,-68.3687780,-0.3950000,25.3820000,2458362.3675220,163.9874280,2.8591150,2783.2818190,5.4642280,1.8272951,296.5322418,10.8578000,144.0670000,5379.0000000,4.5046100,0.8948860,2019-06-14 18:35:01,2021-10-29 12:59:15
794.01,299945285,PC,07h06m39.58s,106.6649220,-71d26m48.58s,-71.4468270,4.6680000,-17.5610000,2459335.7303010,52.3988000,8.3051475,450.7980423,3.4715091,40.8275664,644.7006720,10.0176000,233.1310000,6270.0100000,4.0746700,1.5908400,2019-06-14 18:35:01,2021-10-29 12:59:15
795.01,278895705,PC,06h43m52.89s,100.9703740,-55d38m20.4s,-55.6390000,0.6740000,12.7370000,2459379.9026330,8.7609931,0.9136397,508.7749058,3.0163072,288.3683442,1051.0095094,10.2477000,216.2570000,6168.8800000,4.2419100,1.3109699,2019-06-14 18:35:01,2021-11-05 16:02:01
796.01,277099925,FA,05h35m56.77s,83.9865510,-67d27m34.54s,-67.4595940,1.4300000,0.6500000,2458325.9668910,0.8086308,3.0190282,889.7191222,3.0352964,3462.2277004,1956.4045142,10.7210000,9590.7500000,5780.0000000,4.4380000,1.0000000,2019-05-24 18:30:47,2021-10-29 12:59:15
797.01,271596225,PC,07h14m15.14s,108.5630860,-74d36m11.14s,-74.6030950,83.3500000,-127.9210000,2458326.8182460,1.8008038,1.1302540,675.4894150,1.2713532,66.8761107,729.3525431,11.7144000,56.1927000,3704.0000000,4.7743100,0.4737020,2019-06-14 18:35:01,2021-10-29 12:59:15
797.02,271596225,PC,07h14m15.14s,108.5630860,-74d36m11.14s,-74.6030950,83.3500000,-127.9210000,2458327.4168800,4.1400027,1.0523727,739.6919659,1.2971581,22.0407005,552.6193628,11.7144000,56.1927000,3704.0000000,4.7743100,0.4737020,2019-06-14 18:35:01,2021-10-29 12:59:15
797.03,271596225,PC,07h14m15.14s,108.5630860,-74d36m11.14s,-74.6030950,83.3500000,-127.9210000,2458327.4629430,2.7309729,1.1954545,388.7394324,0.9778305,38.3827754,634.8247395,11.7144000,56.1927000,3704.0000000,4.7743100,0.4737020,2021-07-08 23:15:53,2021-10-29 12:59:15
798.01,260640693,PC,06h31m16.92s,97.8204940,-58d19m13.58s,-58.3204380,23.5310000,58.9680000,2458358.4575990,95.2396071,1.6280659,5638.6867232,,5.9969795,399.1194489,11.9080000,121.0520000,4270.0000000,4.5780800,,2019-06-14 18:35:01,2021-10-29 12:59:15
799.01,255685030,PC,06h33m52.59s,98.4691250,-52d27m37.07s,-52.4602960,26.5490000,33.5680000,2458439.4982930,5.5451984,2.2845824,439.4967353,1.9827981,199.6310950,958.6869085,10.5868000,158.5260000,5643.0000000,4.4806600,0.9155190,2019-06-14 18:35:01,2021-10-29 12:59:15
800.01,179308757,APC,05h19m03.82s,79.7659150,-69d38m16.53s,-69.6379260,1.8560000,0.6510000,2458354.9797750,0.9657303,3.4341219,997.3701416,3.2694344,2732.4246089,1843.9825061,12.3323000,7596.9100000,5780.0000000,4.1380000,1.0000000,2019-06-14 18:35:01,2021-10-29 12:59:15
801.01,177258735,PC,06h48m53.21s,102.2216910,-73d17m57.61s,-73.2993350,-148.7170000,129.5890000,2459389.1120340,0.7757025,1.0699231,42.5167723,0.9047121,8186.2732230,2426.0028595,7.5412000,71.3672000,6283.3900000,4.4380000,1.3560899,2019-06-14 18:35:01,2021-11-09 16:02:01
802.01,167303382,PC,06h31m56.57s,97.9857150,-68d42m42.48s,-68.7118000,-57.1220000,-449.8450000,2459383.8383700,3.6938376,1.9203674,71.3477826,0.6319008,186.8721848,942.9874555,7.5209000,28.1042000,5235.7800000,4.4380000,0.7498200,2019-06-14 18:35:01,2021-11-09 16:02:01
803.01,143526444,FP,08h22m34.81s,125.6450290,-19d15m16.61s,-19.2546130,-7.5480000,5.0820000,2458505.0312810,15.3022530,7.0324800,621.9337360,10.6347080,650.3577263,1287.9761634,9.3309000,403.7720000,5370.0000000,3.3233900,3.4819000,2019-06-14 18:35:01,2021-10-29 12:59:15
804.01,41227743,PC,06h06m04.75s,91.5197830,-69d25m12.86s,-69.4202380,-6.6000000,15.6000000,2459354.8720170,2.8376065,3.6890000,190.0000000,,1636.0680921,1622.0718717,10.7140000,285.6470000,5988.0000000,4.3067900,,2019-06-14 18:35:01,2021-11-09 16:02:01
805.01,38460940,PC,04h04m32.59s,61.1357990,-62d59m20.88s,-62.9891320,272.1410000,-442.9050000,2458328.5564040,4.1177632,1.1953979,1856.5457062,1.2208183,8.9265431,440.8497270,13.1018000,51.8767000,3376.0000000,4.4380000,0.2811290,2019-06-14 18:35:01,2021-10-29 12:59:15
806.01,33831980,PC,04h13m39.85s,63.4160590,-76d05m52.85s,-76.0980130,-42.7320000,-74.2620000,2459354.1841840,21.9165403,3.5049060,1246.1139585,2.2820256,5.8871769,397.2798347,11.9763000,104.4400000,4130.0000000,4.4380000,0.6316090,2019-06-14 18:35:01,2021-11-09 16:02:01
807.01,30853470,PC,05h03m39.82s,75.9159210,-66d39m17.72s,-66.6549230,45.2630000,54.4060000,2458327.6581150,5.2702260,2.1101978,528.4842571,1.9952678,70.6623263,739.4634835,11.3042000,106.9840000,4662.0000000,4.5678700,0.6930740,2019-06-14 18:35:01,2021-10-29 12:59:15
808.01,30122649,PC,08h54m59.65s,133.7485500,-44d17m19.07s,-44.2886300,45.2270000,-24.8710000,2458526.8487470,9.7394089,3.5625788,641.7240822,2.2696307,60.3880789,710.9802766,10.0659000,98.1848000,5216.0000000,4.5261300,0.8331980,2019-06-14 18:35:01,2021-10-29 12:59:15
809.01,149301575,APC,05h31m55.08s,82.9795180,-60d28m36.21s,-60.4767240,8.5060000,91.1930000,2458340.4725650,183.4589190,10.7646820,645.2831320,3.3794170,7.0550173,415.6657780,10.3046000,195.0290000,5804.3000000,3.8900000,1.3072500,2019-06-14 18:35:01,2021-10-29 12:59:15
810.01,388106759,PC,04h11m24.96s,62.8540090,-69d28m29.56s,-69.4748790,-18.9550000,13.9720000,2458332.2584290,28.3053914,4.5415459,335.4058017,2.6124697,55.5388431,696.2560096,10.5173000,232.4700000,5704.5900000,4.0916200,1.4006500,2019-06-14 18:35:01,2021-10-29 12:59:15
810.02,388106759,PC,04h11m24.96s,62.8540090,-69d28m29.56s,-69.4748790,-18.9550000,13.9720000,2458406.6685720,90.8402798,10.4520257,334.6582233,2.5870572,11.7323343,472.0259307,10.5173000,232.4700000,5704.5900000,4.0916200,1.4006500,2020-12-21 18:02:10,2021-10-29 12:59:15
811.01,100757807,PC,05h52m07.28s,88.0303140,-32d55m30.27s,-32.9250740,14.9680000,25.6240000,2459193.5315650,25.1760133,4.4180000,12570.0000000,14.2012000,24.1525000,617.0000000,10.9339000,284.0020000,6025.9000000,4.3000000,1.2400000,2019-06-21 19:00:01,2021-10-29 12:59:15
812.01,363914762,PC,05h56m56.56s,89.2356580,-49d00m25.02s,-49.0069490,1.3180000,-2.1480000,2459249.5877900,13.8665912,6.4910000,7930.0000000,14.3875000,271.7670000,1131.0000000,10.9582000,426.0240000,6707.0000000,4.2000000,1.5700000,2019-06-21 19:02:21,2021-10-29 12:59:15
813.01,55525572,CP,04h50m46.56s,72.6940100,-60d54m19.66s,-60.9054610,-3.7330000,-2.7890000,2459125.8469130,83.8969778,12.8694508,1163.0980250,7.0493318,29.5829295,594.8124420,9.8467000,263.1450000,5823.7000000,3.7700000,2.0435400,2019-06-21 19:07:29,2021-12-01 16:02:01
814.01,255760319,FP,06h38m51.51s,99.7146190,-53d06m27.35s,-53.1075980,5.4000000,-17.3450000,2458359.7339400,7.2104800,2.6710000,250.0940000,3.7188000,124.2460000,930.0000000,8.9944000,196.4720000,5920.4000000,3.9100000,2.1400000,2019-06-21 19:17:58,2021-12-07 16:02:02
815.01,102840239,PC,10h23m29.27s,155.8719380,-43d50m05.73s,-43.8349250,8.9280000,7.1020000,2459287.6039110,11.1972990,3.1670000,1170.0000000,2.5817600,33.7044000,671.0000000,9.3600000,59.7117000,4953.9000000,4.5900000,0.7600000,2019-06-21 19:21:00,2021-10-29 12:59:15
816.01,175180796,FP,07h44m02.52s,116.0104810,-36d59m47.41s,-36.9965030,7.4260000,-95.6100000,2458493.4431200,1.5574700,2.7140000,3127.9400000,3.8033600,5034.1300000,2346.0000000,11.1430000,74.5217000,4146.6000000,4.6000000,0.6200000,2019-06-21 19:23:11,2021-10-29 12:59:15
817.01,30312676,FP,04h57m08.83s,74.2867880,-66d23m25.2s,-66.3903340,1.8580000,-0.0310000,2458325.4421450,1.1023717,3.6296438,1030.5439282,7.4694027,35592.7155040,3503.1604602,11.3029000,7294.4100000,8747.0000000,4.0802200,2.2376700,2019-06-17 17:15:50,2021-10-29 12:59:15
818.01,46096489,KP,14h18m43.92s,214.6830110,-20d16m31.57s,-20.2754370,-0.0400000,17.2570000,2458598.0727770,3.1185360,2.0432740,12242.7313220,11.8571240,481.9169727,1194.9859664,10.6481000,194.1340000,5700.0000000,4.4915800,0.9500000,2019-06-17 17:15:50,2021-10-29 12:59:15
819.01,73717937,KP,12h48m45.5s,192.1895680,-47d36m49.24s,-47.6136790,-32.0580000,2.8310000,2458602.0888430,16.2577990,4.9700240,6613.2077640,8.9596410,72.5296382,744.3010426,11.7528000,400.3310000,5846.0000000,4.4166500,1.0900000,2019-06-17 17:15:50,2021-10-29 12:59:15
820.01,111991770,KP,13h55m42.72s,208.9280110,-32d09m34.96s,-32.1597120,8.7700000,-22.3910000,2458599.4450860,3.7520620,3.6800560,9500.4303050,14.9371310,1237.7366286,1512.7836094,10.4445000,282.0910000,6300.0000000,4.1697900,1.4800000,2019-06-17 17:15:51,2021-10-29 12:59:15
821.01,125405602,FA,13h58m27.8s,209.6158510,-23d16m39.26s,-23.2775720,242.8520000,-252.5310000,2458606.7846420,13.8233030,1.3652170,2556.5323460,2.8060090,4.5470053,372.4355382,11.1825000,39.5907000,3669.0000000,4.7889600,0.4770000,2019-06-17 17:15:51,2021-10-29 12:59:15
822.01,127530399,KP,14h30m26.21s,217.6092000,-46d09m34.26s,-46.1595160,12.5610000,-73.2080000,2459337.6083470,7.1332801,3.1464377,17833.0214674,10.4073740,64.4621898,722.6799622,11.1116000,122.9100000,4775.0000000,4.6030500,0.7898770,2019-06-17 17:15:51,2021-10-29 12:59:15
822.02,127530399,PC,14h30m26.21s,217.6092000,-46d09m34.26s,-46.1595160,12.5610000,-73.2080000,2458597.5756730,1.0115336,1.6201453,640.6892788,2.3332033,871.7333843,1385.8482225,11.1116000,122.9100000,4775.0000000,4.6030500,0.7898770,2021-10-28 01:48:14,2021-10-29 12:59:15
823.01,158978373,PC,14h34m37.99s,218.6582930,-40d44m23.51s,-40.7398630,15.0190000,-8.0050000,2459339.8317880,13.5337594,3.4020000,2040.0000000,6.0040600,67.5116000,798.0000000,9.9623000,201.8730000,6309.0000000,4.2352500,1.3000000,2019-06-17 17:15:51,2021-10-29 12:59:15
824.01,193641523,CP,14h48m39.71s,222.1654700,-57d35m19.92s,-57.5888670,-51.6040000,-152.3920000,2459334.6982570,1.3929684,1.1630439,1590.9259814,2.8800508,411.5016211,1148.7159126,10.0732000,63.9262000,4452.0000000,4.4990900,0.7296350,2019-06-17 17:15:52,2021-10-29 12:59:15
825.01,220029715,KP,13h55m25.62s,208.8567460,-21d12m28.29s,-21.2078590,-43.1250000,-36.6940000,2459309.0736810,3.1857805,2.5464937,5112.0605632,6.5457756,211.5769219,972.7177104,12.4284000,240.7070000,4944.0000000,4.5024300,0.7819590,2019-06-17 17:15:52,2021-10-29 12:59:15
826.01,243200602,KP,13h32m25.44s,203.1060190,-42d28m30.98s,-42.4752730,6.1110000,-1.2380000,2459312.1959140,11.5502460,3.6666921,10389.1217072,10.8601251,99.6268657,805.7751440,10.4910000,172.2560000,5625.0000000,4.4909200,1.0592200,2019-06-17 17:15:52,2021-10-29 12:59:15
827.01,270507305,APC,06h35m34.38s,98.8932690,-79d42m56.71s,-79.7157540,-2.7410000,21.7820000,2459362.6562590,1.2283498,2.0010749,8079.6708505,18.0391950,3428.2157491,1951.5819198,11.5746000,336.9880000,5848.0000000,4.3323300,1.2740999,2019-06-17 17:15:53,2021-10-29 12:59:15
828.01,271168962,KP,14h00m46.46s,210.1935710,-30d35m00.99s,-30.5836080,10.2940000,-9.8520000,2458601.5796790,5.3221540,3.8875940,6558.4362280,13.3768460,748.2128804,1333.9085142,9.4719900,200.0750000,6030.0000000,4.0943500,1.5300000,2019-06-17 17:15:53,2021-10-29 12:59:15
829.01,276128561,PC,14h56m50.01s,224.2083910,-37d02m34.74s,-37.0429830,-68.2050000,-19.6070000,2459334.5312500,3.2883453,2.2752488,1881.9728327,4.2165326,350.6451465,1103.6635701,10.5623000,142.4610000,5636.0000000,4.3723000,0.9488850,2019-06-17 17:15:53,2021-10-29 12:59:15
830.01,281924357,PC,08h39m01.65s,129.7568610,-74d45m47.21s,-74.7631140,-12.2200000,21.1120000,2459366.5604670,15.0405228,2.3023617,18225.6237447,23.3828954,79.8057492,762.3041679,10.9303000,222.9950000,5900.0000000,4.3630400,1.0431000,2019-06-17 17:15:53,2021-10-29 12:59:15
